time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,0.0665412032590576,1.236212749681782,19.25309434911164,0.1879065921428742,6.216956556831352,0.0,0.4075193262610242,1.7987311761783804,5.066687311050997,0.1349998891798268,-0.06460855145896195,0.0,467.8334449223497,465.5861614105356,463.0187804316368,465.8435379892326
3.1800000000000024,0.09252928304873762,1.3484249361668281,19.561957153030345,0.1956927217809925,6.212904311864204,0.0,0.4591346801077177,1.9423580297114647,5.2276403313534,0.11645316071610697,-0.07415070957524744,0.0,485.50023440138716,484.7806290281135,486.827506031359,485.4512378002915
3.2400000000000024,0.12149906175070023,1.468841161148377,19.877541988040335,0.20252564809755214,6.208445738045567,0.0,0.5069287758192883,2.072057678368817,5.2912306292118485,0.10817383429735629,-0.07462899769411184,0.0,458.5623971707856,458.5202681954799,458.4097729372598,457.76238724029315
3.3000000000000025,0.153267947149269,1.5967448117927066,20.19488047558055,0.20888041382197997,6.204513929220658,0.0,0.5523895351768096,2.191885945406657,5.286440463009463,0.1009611857135141,-0.05171541935373137,0.0,435.92378582816764,437.8311960862746,438.88423077707006,438.2950320839446
3.3600000000000025,0.18798258697276338,1.7323397136508119,20.51377895421482,0.21504074989383515,6.201610431709868,0.0,0.60501896670557,2.3283884572969304,5.342910929016877,0.1058893518749584,-0.04245998021642711,0.0,456.83600533007734,457.57215367793236,458.5959951707224,458.9961209728992
3.4200000000000026,0.22586958312439825,1.8761298682904068,20.83555245096386,0.22107885915282477,6.198840005198161,0.0,0.658097826685256,2.465064515137299,5.382342587713162,0.08723754072413514,-0.054885283285331016,0.0,454.71881937002365,453.7209232686836,454.3131591923013,452.8232933343797
3.4800000000000026,0.2668562552195601,2.027857661937395,21.158052589658954,0.22704066173229798,6.195435644670173,0.0,0.7084027059206582,2.592929662694622,5.367413576991264,0.11647595788099231,-0.06073057690056604,0.0,437.6609044640028,437.1717580533103,436.21781897970135,438.661346267535
3.5400000000000027,0.3115469446320605,2.1889524868954133,21.48650811412701,0.23362765027677224,6.192409278922117,0.0,0.7815619318969528,2.777342890159749,5.579560519025538,0.09100619756155616,-0.035266694054257766,0.0,506.5954639239364,508.42198822790874,508.3929198370718,506.5731504733987
3.6000000000000028,0.3599841301426653,2.3594438569481184,21.82008937967089,0.2388183542382345,6.19051728952887,0.0,0.8331717118246539,2.9060715507644694,5.539690622023984,0.07553512670568913,-0.024953708393945635,0.0,433.0231939364836,433.889667701161,433.1452782023461,431.8482554866677
3.660000000000003,0.41168522768361765,2.5380797966699618,22.152695992363746,0.24300496374633251,6.188729721676175,0.0,0.8903136692503151,3.048710576599679,5.546829834577395,0.054623172313287095,-0.041847235620692334,0.0,449.47342599362696,448.10161673708143,449.46224707857806,447.7674075321662
3.720000000000003,0.4665736354475603,2.72462916519367,22.482895200599973,0.24619357003118836,6.186082653135703,0.0,0.9395145061201465,3.1698180643461393,5.459982529143659,0.050007619073557996,-0.049095269511551465,0.0,417.87872538069604,417.245023461216,418.60741968350374,418.2075295790666
3.780000000000003,0.5249040765513943,2.919594972873227,22.812318408293226,0.2489437182800902,6.183407478814495,0.0,1.0050471649156316,3.3290853066175687,5.520147756160818,0.035816944724528066,-0.036825268374595536,0.0,466.06808451318494,467.0252114912237,465.9835092676741,464.87375676583383
3.840000000000003,0.5870940037130338,3.123848287434683,23.14415898898793,0.25140386421301475,6.181326108516341,0.0,1.0681050355853952,3.4793775332976744,5.5407961083433115,0.04975259492136379,-0.030728594273645014,0.0,454.41612985499876,454.9042067040524,454.4221640477503,455.5389423763997
3.900000000000003,0.6532545456285471,3.337513485881141,23.478649922854338,0.25381059425788255,6.179500798008455,0.0,1.1373541354559704,3.6428105413491423,5.608199953746861,0.0011642800499415719,-0.02981539175999915,0.0,470.28668417082145,470.35718076950394,472.4319480036454,468.67036954389084
3.960000000000003,0.723535109319119,3.5608323549149596,23.816537029435583,0.25393878281520443,6.178424311407509,0.0,1.2053996971057508,3.8009099571016147,5.654219622152885,0.004013373070807656,-0.0010773970233471583,0.0,464.5259690306142,466.77454580818494,464.47242238380966,464.6958163025703
4.020000000000002,0.7981900729167798,3.794279929060052,24.159749457141476,0.2538403446889781,6.178392607520813,0.0,1.2829833801943669,3.980303673210372,5.78522940408074,-0.01643351832697125,0.0005476972044888235,0.0,492.08698208678476,492.207301433961,492.60869392239243,491.09411843496997
4.080000000000001,0.8768036393530191,4.036801778055265,24.504442586440412,0.2530657100286069,6.178216784674557,0.0,1.3374856709097014,4.1036173220739975,5.704836851892119,-0.006660750138306451,-0.010997850120081901,0.0,427.1622509708875,426.17634210015933,426.60668692203245,427.44066835469124
4.14,0.9589545616243657,4.287314110936022,24.846759639430562,0.2523598590241054,6.177766045797512,0.0,1.4008871905220093,4.246543491854477,5.705540203082034,-0.02467517928119738,-0.0013213567567671768,0.0,453.15100362944105,453.9284836603809,453.4125644863202,451.9627314794205
4.199999999999998,1.0445945170778248,4.545606562996299,25.186219890604086,0.2509229994897568,6.178050242141442,0.0,1.4537891304242174,4.363032758143766,5.610215495601078,-0.022531101199939025,0.014711113182125621,0.0,421.01862941274834,422.4038136238233,421.08488465250457,421.2702695830682
